params	total_open	total_closed	total_won	total_lost	win_streak	lose_streak	pnl_net	strike_rate	cagr	sharpe	sortino	volatility	avg_win	avg_loss	max_drawdown
{'period': 8, 'multiplier': 4.5, 'length': 40, 'mav': 'EMA', 'printlog': False}	0	6	2	4	1	2	-0.29	33.3333333333333	-0.410534640364198	-4.44841356919929	-5.37756189427986	0.054438601832499	0.00101526712423	-0.004913455856554	-0.004913455856554
{'period': 10, 'multiplier': 4.5, 'length': 50, 'mav': 'EMA', 'printlog': False}	0	5	3	2	3	1	-0.3	60	-0.423752083527769	-2.06245790126579	-3.25912894360628	0.120600920775248	0.007001078983111	-0.004981100931751	-0.008121013419675
{'period': 2, 'multiplier': 3.5, 'length': 35, 'mav': 'EMA', 'printlog': False}	1	10	5	5	3	3	0.04	50	-0.426322714008384	-2.18878604730671	-3.504793026312	0.114788819211454	0.006810168482543	-0.004900609038157	-0.002336727614729
{'period': 14, 'multiplier': 2.5, 'length': 40, 'mav': 'EMA', 'printlog': False}	1	8	3	5	2	3	0.06	37.5	-0.429731428817792	-2.99170211271946	-4.78444467304313	0.085550717098407	0.005207081444715	-0.004127006562167	-0.004167267947928
{'period': 6, 'multiplier': 4.5, 'length': 45, 'mav': 'EMA', 'printlog': False}	1	6	3	3	2	1	-0.06	50	-0.43875236370545	-4.39790184436826	-5.3244992263681	0.060142799263708	0.001135654160492	-0.005420143175832	-0.005420143175832
{'period': 8, 'multiplier': 5.0, 'length': 25, 'mav': 'EMA', 'printlog': False}	0	7	3	4	2	2	-0.33	42.8571428571429	-0.451842033430425	-3.24213044245586	-5.01536842327806	0.084567484522189	0.004973168089099	-0.004118600806521	-0.003209656146148
{'period': 16, 'multiplier': 3.5, 'length': 30, 'mav': 'EMA', 'printlog': False}	1	7	3	4	2	2	-0.04	42.8571428571429	-0.462820329270159	-2.84832005519282	-4.23999244646753	0.099209239542903	0.005386042451772	-0.004375043051186	-0.007076493891698
{'period': 10, 'multiplier': 3.5, 'length': 35, 'mav': 'EMA', 'printlog': False}	1	7	3	4	2	2	-0.17	42.8571428571429	-0.463671901012495	-3.35499982412068	-5.18530367004547	0.084709946792978	0.005000393590349	-0.004191874512982	-0.004748082206052
{'period': 10, 'multiplier': 4.5, 'length': 45, 'mav': 'EMA', 'printlog': False}	0	6	3	3	2	1	-0.34	50	-0.463966807661621	-4.45806289519971	-5.39437024013408	0.064035486198404	0.001187813337538	-0.005774129353614	-0.005774129353614
{'period': 14, 'multiplier': 3.0, 'length': 40, 'mav': 'EMA', 'printlog': False}	1	7	3	4	2	2	-0.18	42.8571428571429	-0.471389407245971	-3.40390932909448	-5.2218719817858	0.085438214569913	0.005000393590349	-0.004231291650149	-0.004978963881743
{'period': 8, 'multiplier': 4.0, 'length': 30, 'mav': 'EMA', 'printlog': False}	1	7	3	4	2	2	-0.11	42.8571428571429	-0.471632246475047	-3.17058861101775	-4.92041515480146	0.091676084900352	0.005399038604919	-0.004429680913696	-0.005502045611024
{'period': 12, 'multiplier': 5.0, 'length': 30, 'mav': 'EMA', 'printlog': False}	0	6	2	4	1	2	-0.36	33.3333333333333	-0.479658046060947	-4.37906345562159	-5.60278596388149	0.068267339446977	0.002705021274543	-0.00313195713361	-0.005803472823459
{'period': 4, 'multiplier': 3.0, 'length': 50, 'mav': 'EMA', 'printlog': False}	1	8	3	5	2	3	0.09	37.5	-0.480484969232286	-2.3640693195069	-3.81332135478604	0.125213043493552	0.007538901438643	-0.005531428781971	-0.007827292528674
{'period': 6, 'multiplier': 3.5, 'length': 50, 'mav': 'EMA', 'printlog': False}	1	7	3	4	2	2	-0.17	42.8571428571429	-0.481314714382822	-3.07348040897132	-4.86445164897378	0.097225896554104	0.005858093549695	-0.004707748490941	-0.00525462071719
{'period': 6, 'multiplier': 4.5, 'length': 35, 'mav': 'EMA', 'printlog': False}	1	7	3	4	2	2	-0.17	42.8571428571429	-0.48154295427867	-2.8763570425195	-4.59285161088613	0.103806200833195	0.006278485998368	-0.004916526908849	-0.005908856531242
{'period': 8, 'multiplier': 3.5, 'length': 35, 'mav': 'EMA', 'printlog': False}	1	7	3	4	2	2	0.01	42.8571428571429	-0.491991620382172	-2.7537524723419	-4.16603680717761	0.111620985748344	0.006208069813805	-0.004933657320413	-0.00777303843076
