params	total_open	total_closed	total_won	total_lost	win_streak	lose_streak	pnl_net	strike_rate	cagr	sharpe	sortino	volatility	avg_win	avg_loss	max_drawdown
{'period': 6, 'multiplier': 2.0, 'length': 35, 'mav': 'EMA', 'printlog': False}	0	12	4	8	2	4	10.21	33.3333333333333	24.1513449111221	4.88329396495376	13.0832860920691	0.437171020359962	0.033232695158094	-0.010750780843043	-0.044143983798054
{'period': 4, 'multiplier': 3.5, 'length': 20, 'mav': 'EMA', 'printlog': False}	0	11	4	7	2	3	10.19	36.3636363636364	24.0594799833922	5.08135559526151	15.543203078684	0.41820395843397	0.032244043353385	-0.010004615301241	-0.035152679171027
{'period': 4, 'multiplier': 5.0, 'length': 35, 'mav': 'EMA', 'printlog': False}	0	7	3	4	2	2	10.19	42.8571428571429	24.0592095930417	5.38682290602187	13.7250978219964	0.39287640972688	0.026268672863945	-0.011366639406712	-0.05052179885518
{'period': 2, 'multiplier': 3.5, 'length': 15, 'mav': 'EMA', 'printlog': False}	0	14	6	8	2	3	10.19	42.8571428571429	24.0479717830283	4.72355798405305	11.0012631271511	0.452780359480473	0.023825420965555	-0.016233364284408	-0.043880108255636
{'period': 12, 'multiplier': 5.0, 'length': 20, 'mav': 'EMA', 'printlog': False}	0	7	3	4	2	2	10.19	42.8571428571429	24.0413758476965	5.83955959831704	17.6100653554244	0.360440934799118	0.029273859542694	-0.009227989824289	-0.039030370559849
{'period': 10, 'multiplier': 2.0, 'length': 25, 'mav': 'EMA', 'printlog': False}	0	14	6	8	2	3	10.19	42.8571428571429	24.0013652357035	4.76582989725634	11.5194432731048	0.448089171532373	0.023842117538343	-0.016300886997745	-0.044498551204683
{'period': 10, 'multiplier': 5.0, 'length': 50, 'mav': 'EMA', 'printlog': False}	0	5	3	2	2	1	10.19	60	23.9929718139836	4.85719718389851	13.583053880997	0.438790066311265	0.033675467265656	-0.013377468461754	-0.042664310630896
{'period': 12, 'multiplier': 4.5, 'length': 50, 'mav': 'EMA', 'printlog': False}	0	5	3	2	2	1	10.18	60	23.9534284823942	4.88681700789444	13.6517073349412	0.435668681839803	0.033073464264684	-0.015996197899644	-0.042337788452075
{'period': 10, 'multiplier': 5.0, 'length': 45, 'mav': 'EMA', 'printlog': False}	0	5	3	2	2	1	10.17	60	23.9085182304816	4.84840111901016	13.1055579736117	0.43918185698624	0.033219393007073	-0.016175076891448	-0.045750899401729
{'period': 4, 'multiplier': 3.5, 'length': 15, 'mav': 'EMA', 'printlog': False}	0	14	6	8	2	3	10.17	42.8571428571429	23.8957718021919	4.64167831314829	11.0915588858813	0.460591776697363	0.024395057390702	-0.017239935420507	-0.044638363416192
{'period': 6, 'multiplier': 3.0, 'length': 15, 'mav': 'EMA', 'printlog': False}	0	14	6	8	2	3	10.16	42.8571428571429	23.7836040448041	4.69583649332229	11.1101163164876	0.454112279690846	0.02407396852032	-0.016743289969631	-0.045966324389846
{'period': 16, 'multiplier': 2.0, 'length': 20, 'mav': 'EMA', 'printlog': False}	0	15	6	9	2	5	10.1	40	23.3239758407951	4.9572897866256	14.2833870687703	0.425385583730948	0.026910919386918	-0.0122096784109	-0.044796753431812
{'period': 4, 'multiplier': 5.0, 'length': 30, 'mav': 'EMA', 'printlog': False}	0	8	4	4	3	3	10.09	50	23.2777098525623	5.70062907246537	14.9462303503281	0.366107610585646	0.025327448516298	-0.010516331661887	-0.045464530052032
{'period': 2, 'multiplier': 2.5, 'length': 45, 'mav': 'EMA', 'printlog': False}	0	11	4	7	2	3	10.08	36.3636363636364	23.1923641754864	5.25517191534104	15.2116496134576	0.398776393987432	0.031404002385159	-0.009537950351253	-0.044231137842511
{'period': 18, 'multiplier': 5.0, 'length': 50, 'mav': 'EMA', 'printlog': False}	0	5	3	2	2	1	10.08	60	23.1730556576477	4.77797847367	12.9541257984973	0.441879545914262	0.033842294194969	-0.013734761258461	-0.043576923953883
{'period': 12, 'multiplier': 4.5, 'length': 30, 'mav': 'EMA', 'printlog': False}	0	7	3	4	2	2	10.07	42.8571428571429	23.1629711434582	5.99682500111789	17.6583973880668	0.346457933978002	0.028447119328677	-0.008659999325677	-0.036259681041643
{'period': 4, 'multiplier': 4.5, 'length': 45, 'mav': 'EMA', 'printlog': False}	0	7	3	4	2	2	10.07	42.8571428571429	23.1546205005689	5.38612085744331	14.5386384835488	0.388261142039313	0.031143730661801	-0.009356113366797	-0.044998218952304
{'period': 18, 'multiplier': 3.0, 'length': 15, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	4	10.07	38.4615384615385	23.1354839184631	4.9037812795663	12.4790539008428	0.42938066434159	0.02340853544735	-0.015898402942314	-0.048952276524414
{'period': 14, 'multiplier': 5.0, 'length': 50, 'mav': 'EMA', 'printlog': False}	0	5	3	2	2	1	10.06	60	23.0618149395248	4.76861734497457	13.0831479899557	0.442146753644087	0.033987374620913	-0.013907101492805	-0.043700236985789
{'period': 18, 'multiplier': 4.5, 'length': 50, 'mav': 'EMA', 'printlog': False}	0	5	3	2	2	1	10.06	60	23.0610873474175	4.76072685764178	12.9189553707907	0.442946170710339	0.034000830656933	-0.013917537977026	-0.044100526602397
{'period': 12, 'multiplier': 4.0, 'length': 45, 'mav': 'EMA', 'printlog': False}	0	6	3	3	2	2	10.06	50	23.0432255377056	4.80822890779678	13.0144093845501	0.438070498707339	0.03260069044729	-0.012540278680265	-0.049848383597763
{'period': 14, 'multiplier': 5.0, 'length': 40, 'mav': 'EMA', 'printlog': False}	0	5	3	2	2	1	10.03	60	22.8420003058856	4.76984813510395	12.9191536400831	0.440683214844522	0.033454836977381	-0.016794831811039	-0.043959332014216
{'period': 16, 'multiplier': 4.5, 'length': 25, 'mav': 'EMA', 'printlog': False}	0	7	3	4	2	2	10.02	42.8571428571429	22.7434394824453	5.79420678477209	17.5851235721775	0.35722285816646	0.029010029126012	-0.007747856744187	-0.038388675468169
{'period': 16, 'multiplier': 4.5, 'length': 50, 'mav': 'EMA', 'printlog': False}	0	5	3	2	2	1	10.01	60	22.7373753699954	4.75202966074142	12.960216608194	0.441842991582999	0.033865137446312	-0.013868461242567	-0.043645904929385
{'period': 14, 'multiplier': 3.0, 'length': 15, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	4	10.01	38.4615384615385	22.7075909147504	4.71867410221219	12.0957552861697	0.445077059316757	0.02362478701894	-0.016341310696398	-0.049651381476287
{'period': 12, 'multiplier': 5.0, 'length': 50, 'mav': 'EMA', 'printlog': False}	0	5	3	2	2	1	10.01	60	22.6986969648273	4.75892761343204	13.0955871928387	0.440902441696742	0.033763315247407	-0.01378024091769	-0.043531344945899
{'period': 14, 'multiplier': 2.0, 'length': 20, 'mav': 'EMA', 'printlog': False}	0	15	6	9	2	5	10.01	40	22.6726649222298	4.91316498182371	14.0418478535369	0.425707734780938	0.026816896484454	-0.012260539257371	-0.045048678419938
{'period': 8, 'multiplier': 3.0, 'length': 15, 'mav': 'EMA', 'printlog': False}	0	14	5	9	2	4	10	35.7142857142857	22.6510311761809	4.66484584564388	11.629370563356	0.450362555282615	0.023819310135896	-0.016673413034917	-0.04358813466988
{'period': 18, 'multiplier': 5.0, 'length': 40, 'mav': 'EMA', 'printlog': False}	0	5	3	2	2	1	10	60	22.615246732191	4.71336495123614	12.5320025839646	0.445052652843288	0.034141403790873	-0.014163350692147	-0.046518774501986
{'period': 16, 'multiplier': 2.0, 'length': 25, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	4	9.97	38.4615384615385	22.4316652235643	4.72464100394995	12.1874801745014	0.442749254532174	0.026928400725348	-0.012391878180599	-0.044564950799443
{'period': 12, 'multiplier': 2.0, 'length': 25, 'mav': 'EMA', 'printlog': False}	0	14	5	9	2	4	9.97	35.7142857142857	22.4081048567464	4.67872104143666	11.9319926371297	0.447350065594143	0.0278814739342	-0.013524186199293	-0.043123818381052
{'period': 16, 'multiplier': 4.0, 'length': 35, 'mav': 'EMA', 'printlog': False}	0	7	3	4	2	2	9.96	42.8571428571429	22.3693303991003	5.94054346743845	17.2069528115445	0.346137780449614	0.023656664025269	-0.008804696540003	-0.038148476316971
{'period': 8, 'multiplier': 2.5, 'length': 20, 'mav': 'EMA', 'printlog': False}	0	14	6	8	2	3	9.96	42.8571428571429	22.3565249139415	4.53973442830286	10.7026326125762	0.462113441397349	0.024291611518231	-0.017535649922464	-0.046272829243593
{'period': 12, 'multiplier': 5.0, 'length': 35, 'mav': 'EMA', 'printlog': False}	0	6	3	3	2	2	9.96	50	22.3405432585476	4.68872839642584	11.9897376398225	0.44588875006243	0.033329169690969	-0.013418205461783	-0.055478454658844
{'period': 18, 'multiplier': 4.5, 'length': 25, 'mav': 'EMA', 'printlog': False}	0	7	3	4	2	2	9.95	42.8571428571429	22.2541185232568	5.73686126688719	17.0716892918648	0.358555389328672	0.029010029126012	-0.007849766136174	-0.039246046429543
{'period': 2, 'multiplier': 2.5, 'length': 30, 'mav': 'EMA', 'printlog': False}	0	14	5	9	2	4	9.94	35.7142857142857	22.2075395041946	5.0123808995847	13.5056026653336	0.413905043569108	0.025656511768577	-0.011029245221077	-0.03706967611075
{'period': 12, 'multiplier': 5.0, 'length': 40, 'mav': 'EMA', 'printlog': False}	0	5	3	2	2	1	9.93	60	22.1063877781339	4.7416265798248	13.0127145755749	0.438937288948137	0.033122073104375	-0.016625487616746	-0.042901462893564
{'period': 6, 'multiplier': 4.0, 'length': 45, 'mav': 'EMA', 'printlog': False}	0	7	3	4	2	2	9.92	42.8571428571429	22.0672681296538	5.23134837270586	13.0100532345199	0.394578726547274	0.025995930345625	-0.011536270900203	-0.051602119783804
{'period': 12, 'multiplier': 3.0, 'length': 10, 'mav': 'EMA', 'printlog': False}	0	14	5	9	2	4	9.92	35.7142857142857	22.0554777174831	5.06331333825455	14.7368418436784	0.40848437208557	0.025541934203653	-0.01095237466677	-0.033852058091268
{'period': 6, 'multiplier': 5.0, 'length': 30, 'mav': 'EMA', 'printlog': False}	0	8	3	5	2	3	9.9	37.5	21.9174452050496	5.4551727444633	12.9800218966112	0.376503614134925	0.025516769496275	-0.01382405598226	-0.049660247464961
{'period': 12, 'multiplier': 4.5, 'length': 40, 'mav': 'EMA', 'printlog': False}	0	6	3	3	2	2	9.88	50	21.8177813341804	4.69632059673335	12.4437011929383	0.441718115395403	0.033017588254374	-0.013260922699311	-0.051636219142353
{'period': 12, 'multiplier': 5.0, 'length': 30, 'mav': 'EMA', 'printlog': False}	0	6	3	3	2	2	9.86	50	21.6430445013162	4.71262183416598	11.3992908672815	0.438970607883522	0.032412401911936	-0.015888092017671	-0.054436827258447
{'period': 4, 'multiplier': 3.0, 'length': 10, 'mav': 'EMA', 'printlog': False}	0	15	6	9	2	4	9.85	40	21.5638418371283	5.09102942667744	16.200125758087	0.403165417712222	0.030582361527034	-0.009195404404341	-0.028674113228749
{'period': 4, 'multiplier': 4.0, 'length': 15, 'mav': 'EMA', 'printlog': False}	0	11	4	7	2	3	9.83	36.3636363636364	21.4426486161403	5.01632638249126	13.9058335433029	0.408954002844598	0.03129896725447	-0.009801149270036	-0.03635519527854
{'period': 10, 'multiplier': 4.0, 'length': 45, 'mav': 'EMA', 'printlog': False}	0	6	3	3	2	2	9.81	50	21.3096000110919	4.64213645365947	11.6170191717981	0.443995301636078	0.032300705071438	-0.012671307214501	-0.054743597943616
{'period': 12, 'multiplier': 2.5, 'length': 20, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	4	9.8	38.4615384615385	21.2638853795444	4.66720512384519	11.5442359508333	0.441093440714524	0.027085570244987	-0.01289626937401	-0.0466836159699
{'period': 4, 'multiplier': 5.0, 'length': 40, 'mav': 'EMA', 'printlog': False}	0	7	4	3	3	2	9.8	57.1428571428571	21.2562482458942	5.25948752301206	13.7844712491578	0.387647898032946	0.030701366691767	-0.011283944948661	-0.047907230941243
{'period': 6, 'multiplier': 4.5, 'length': 40, 'mav': 'EMA', 'printlog': False}	0	7	3	4	2	2	9.8	42.8571428571429	21.2489867541451	5.27936217033705	13.5967651379913	0.386052492832793	0.030639030476063	-0.011228450224389	-0.047141937742832
{'period': 4, 'multiplier': 2.0, 'length': 15, 'mav': 'EMA', 'printlog': False}	0	17	6	11	2	5	9.79	35.2941176470588	21.2103185240768	5.00661020815485	17.5717992019323	0.40829076186798	0.030697400364231	-0.009357732872862	-0.033338811202359
{'period': 14, 'multiplier': 4.5, 'length': 50, 'mav': 'EMA', 'printlog': False}	0	5	3	2	2	1	9.79	60	21.1881710364856	4.62703213973496	12.2706929994822	0.444732387969659	0.033828485329091	-0.014230475303218	-0.045750899401729
{'period': 16, 'multiplier': 2.5, 'length': 15, 'mav': 'EMA', 'printlog': False}	0	15	6	9	2	5	9.78	40	21.1443457566512	4.75096853059931	12.7148137842842	0.431789815034072	0.023013784258799	-0.015852457892658	-0.044962570640416
{'period': 16, 'multiplier': 5.0, 'length': 50, 'mav': 'EMA', 'printlog': False}	0	5	3	2	2	1	9.77	60	21.0528951979785	4.60269978609033	12.0419209072192	0.446387414537348	0.033870572295181	-0.014303074605615	-0.046692111459728
{'period': 4, 'multiplier': 3.5, 'length': 50, 'mav': 'EMA', 'printlog': False}	0	8	2	6	1	4	9.76	25	20.9937698615803	5.50938914930222	14.1456096432572	0.367449654934793	0.020355552271253	-0.011521940976923	-0.042415554011223
{'period': 6, 'multiplier': 4.0, 'length': 50, 'mav': 'EMA', 'printlog': False}	0	7	4	3	3	2	9.71	57.1428571428571	20.6366893273775	5.05789298229534	12.1685059050906	0.400464099486983	0.031250917734151	-0.011960398129804	-0.053605961478264
{'period': 12, 'multiplier': 2.5, 'length': 25, 'mav': 'EMA', 'printlog': False}	0	12	4	8	2	4	9.71	33.3333333333333	20.6310495954492	4.83389591357304	12.6969631348914	0.420416351809558	0.031373687091312	-0.010015779837906	-0.04726152091721
{'period': 2, 'multiplier': 2.0, 'length': 35, 'mav': 'EMA', 'printlog': False}	0	14	6	8	2	4	9.7	42.8571428571429	20.5956078259182	4.75211345046142	11.5249341400047	0.42807673791383	0.022694214691115	-0.015497384946713	-0.047898102207974
{'period': 10, 'multiplier': 3.0, 'length': 10, 'mav': 'EMA', 'printlog': False}	0	14	5	9	2	4	9.69	35.7142857142857	20.5246850238719	4.93594921270354	14.1936617295352	0.410282432610511	0.03050483150537	-0.009348206808206	-0.036402986039378
{'period': 2, 'multiplier': 3.5, 'length': 30, 'mav': 'EMA', 'printlog': False}	0	11	5	6	2	2	9.68	45.4545454545455	20.4427526667974	4.94836235179454	14.952739425623	0.408635487772523	0.031568553415789	-0.010258901947279	-0.035547357586031
{'period': 2, 'multiplier': 3.0, 'length': 35, 'mav': 'EMA', 'printlog': False}	0	11	4	7	2	3	9.68	36.3636363636364	20.4423602789613	4.91728277741993	14.0418440511834	0.411445616424176	0.031658956918748	-0.010325365341119	-0.041059172332399
{'period': 2, 'multiplier': 4.0, 'length': 50, 'mav': 'EMA', 'printlog': False}	0	8	3	5	2	4	9.66	37.5	20.3158392682243	5.38620815781277	13.7224315985209	0.372454890556675	0.02050605480077	-0.012003220068804	-0.045303619566158
{'period': 4, 'multiplier': 2.5, 'length': 25, 'mav': 'EMA', 'printlog': False}	0	14	5	9	2	3	9.64	35.7142857142857	20.2176612353156	4.69814741504131	12.1483658750467	0.430773603766472	0.022223990471108	-0.014798675074397	-0.038511846760684
{'period': 4, 'multiplier': 2.0, 'length': 35, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	4	9.62	38.4615384615385	20.0972862847128	4.71348528291811	13.5433728218761	0.428363485931865	0.031371794997562	-0.010118678476703	-0.040384297725039
{'period': 4, 'multiplier': 2.0, 'length': 45, 'mav': 'EMA', 'printlog': False}	0	12	4	8	2	4	9.62	33.3333333333333	20.0665778673226	4.79160510405198	11.5968770085662	0.420678222346983	0.031943365649674	-0.010621662506782	-0.052776771688191
{'period': 10, 'multiplier': 4.0, 'length': 50, 'mav': 'EMA', 'printlog': False}	0	6	3	3	2	2	9.61	50	20.0018372433179	4.57975468304806	12.0438357451865	0.441380710982244	0.032443774263536	-0.013192199233745	-0.053464031421977
{'period': 4, 'multiplier': 2.5, 'length': 10, 'mav': 'EMA', 'printlog': False}	0	17	6	11	2	5	9.61	35.2941176470588	19.978225909684	4.88027824101351	15.8748065419562	0.41166847352084	0.030548090322819	-0.009511847540166	-0.035952267797935
{'period': 8, 'multiplier': 3.5, 'length': 50, 'mav': 'EMA', 'printlog': False}	0	7	3	4	2	2	9.6	42.8571428571429	19.9610819573769	4.99436921039644	11.0817566712341	0.401633432286025	0.026446534157821	-0.012631977674384	-0.056248282858121
{'period': 16, 'multiplier': 5.0, 'length': 40, 'mav': 'EMA', 'printlog': False}	0	5	3	2	2	1	9.6	60	19.9319159912295	4.52157974684699	11.8667853072926	0.447095450356171	0.033864791293469	-0.014611670024536	-0.046125310015515
{'period': 2, 'multiplier': 5.0, 'length': 15, 'mav': 'EMA', 'printlog': False}	0	11	4	7	2	3	9.6	36.3636363636364	19.9295019750526	4.86327244401973	13.9020173341826	0.412965514654208	0.03206678023434	-0.010782921562361	-0.039111974433108
{'period': 18, 'multiplier': 2.0, 'length': 25, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	4	9.59	38.4615384615385	19.906577656595	4.62062927620187	11.6974020445843	0.436452698118854	0.026442192743649	-0.012524096867567	-0.044489368899186
{'period': 16, 'multiplier': 2.5, 'length': 20, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	4	9.58	38.4615384615385	19.82120691122	4.59848842336825	11.6875649945325	0.438125862411293	0.022871358697819	-0.016040155027414	-0.045666613868731
{'period': 10, 'multiplier': 4.5, 'length': 40, 'mav': 'EMA', 'printlog': False}	0	6	3	3	2	2	9.57	50	19.7599042534193	4.53247176323442	11.6223760902584	0.444655784541161	0.032608793796798	-0.013414605341639	-0.053131770021623
{'period': 4, 'multiplier': 4.5, 'length': 10, 'mav': 'EMA', 'printlog': False}	0	12	5	7	2	2	9.56	41.6666666666667	19.7126313607151	4.68623227394432	12.6307962345887	0.428377406185788	0.025920466527507	-0.011985740534947	-0.03925520705789
{'period': 2, 'multiplier': 4.5, 'length': 10, 'mav': 'EMA', 'printlog': False}	0	14	6	8	2	3	9.56	42.8571428571429	19.712035702613	4.55274834251641	11.108808050334	0.442162625974445	0.022723180834631	-0.015800624049558	-0.041777898110518
{'period': 2, 'multiplier': 3.0, 'length': 25, 'mav': 'EMA', 'printlog': False}	0	14	4	10	2	4	9.56	28.5714285714286	19.6675470296885	4.78930579522297	12.7907481589422	0.418063302126605	0.025446318535974	-0.011466696570359	-0.034917460600871
{'period': 10, 'multiplier': 2.5, 'length': 25, 'mav': 'EMA', 'printlog': False}	0	12	4	8	2	4	9.55	33.3333333333333	19.6321040922134	4.7514823924856	12.4557883194724	0.421444361477659	0.031440512160137	-0.010307685030484	-0.046112086684699
{'period': 4, 'multiplier': 4.0, 'length': 10, 'mav': 'EMA', 'printlog': False}	0	14	7	7	2	3	9.54	50	19.5789488262778	4.51992495974294	10.6714119032865	0.444709528737089	0.022925972152368	-0.016191240566951	-0.045162464663327
{'period': 18, 'multiplier': 2.5, 'length': 15, 'mav': 'EMA', 'printlog': False}	0	15	6	9	2	5	9.53	40	19.5228557040445	4.59595063773444	11.9879862768562	0.436182390672853	0.0230823216783	-0.016528911311056	-0.048267059702021
{'period': 2, 'multiplier': 4.0, 'length': 15, 'mav': 'EMA', 'printlog': False}	0	14	6	8	2	3	9.53	42.8571428571429	19.5133827188626	4.47183302977822	10.1037400213426	0.449501025858491	0.023661812961134	-0.017478487749209	-0.043678858332347
{'period': 4, 'multiplier': 2.0, 'length': 40, 'mav': 'EMA', 'printlog': False}	0	12	4	8	2	4	9.51	33.3333333333333	19.3929306090593	4.7884567030108	12.7652780895421	0.416218003701312	0.031445466745526	-0.010386762845578	-0.046856410913127
{'period': 16, 'multiplier': 2.0, 'length': 30, 'mav': 'EMA', 'printlog': False}	0	12	4	8	2	4	9.49	33.3333333333333	19.2637323915115	4.49279072548222	11.0896218974754	0.445237436883667	0.033053213798727	-0.011668482712682	-0.049309604900495
{'period': 16, 'multiplier': 3.0, 'length': 15, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	4	9.49	38.4615384615385	19.2633712799236	4.61240943767907	11.2812767413895	0.432607394932948	0.023033149142071	-0.016553696341499	-0.051070560329534
{'period': 6, 'multiplier': 2.5, 'length': 10, 'mav': 'EMA', 'printlog': False}	0	17	7	10	2	4	9.49	41.1764705882353	19.2618541721381	4.80559250811273	15.1718990852279	0.413606276620642	0.030093993028067	-0.009303540029448	-0.033751466174455
{'period': 6, 'multiplier': 5.0, 'length': 35, 'mav': 'EMA', 'printlog': False}	0	7	3	4	2	2	9.49	42.8571428571429	19.2572459648471	5.0317109737623	12.5694105497974	0.393701738291541	0.030450193122266	-0.011583589722734	-0.04930167271348
{'period': 16, 'multiplier': 3.0, 'length': 50, 'mav': 'EMA', 'printlog': False}	0	7	3	4	2	2	9.49	42.8571428571429	19.2507453470979	5.06287439859137	10.7734261207462	0.391141230248716	0.025627651909251	-0.014866490710783	-0.053591612225727
{'period': 2, 'multiplier': 4.0, 'length': 45, 'mav': 'EMA', 'printlog': False}	0	9	3	6	2	4	9.47	33.3333333333333	19.153204382162	5.6439499634343	17.0221771472211	0.347667616182897	0.023080172621602	-0.009008410673135	-0.03430602469111
{'period': 4, 'multiplier': 3.0, 'length': 15, 'mav': 'EMA', 'printlog': False}	0	14	6	8	2	3	9.47	42.8571428571429	19.1102624851591	4.39965726415504	9.81779757425687	0.454465464107559	0.023620308950784	-0.017532061134486	-0.046963634581546
{'period': 6, 'multiplier': 2.5, 'length': 25, 'mav': 'EMA', 'printlog': False}	0	13	6	7	2	4	9.44	46.1538461538462	18.9509930374153	4.58553659032492	12.579776209755	0.4329431906101	0.026092188739787	-0.012403227991795	-0.043026623058256
{'period': 10, 'multiplier': 3.5, 'length': 10, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	4	9.43	38.4615384615385	18.8693243021487	4.66732858666991	11.9007640355068	0.424114694942279	0.022089727308157	-0.015091753268669	-0.047781793470279
{'period': 10, 'multiplier': 5.0, 'length': 25, 'mav': 'EMA', 'printlog': False}	0	7	3	4	2	2	9.43	42.8571428571429	18.8600720546405	5.64193078345645	15.9846158600927	0.346063788701402	0.027772115626657	-0.011471478551011	-0.037850646814922
{'period': 2, 'multiplier': 4.0, 'length': 25, 'mav': 'EMA', 'printlog': False}	0	11	4	7	2	3	9.4	36.3636363636364	18.7097363976437	4.81877138618576	14.4956328545947	0.408462659509952	0.031500551303721	-0.010629124689832	-0.038605979056835
{'period': 6, 'multiplier': 3.5, 'length': 10, 'mav': 'EMA', 'printlog': False}	0	14	5	9	2	4	9.39	35.7142857142857	18.6501882529118	4.54990077213014	11.725743500319	0.434356414705378	0.022713744193093	-0.016221926306393	-0.04038882538229
{'period': 12, 'multiplier': 5.0, 'length': 25, 'mav': 'EMA', 'printlog': False}	0	7	3	4	2	2	9.39	42.8571428571429	18.6417919129415	5.49652331933343	15.4520786756052	0.354407877081246	0.028143982012855	-0.011989368457348	-0.03881282085867
{'period': 18, 'multiplier': 2.0, 'length': 30, 'mav': 'EMA', 'printlog': False}	0	12	4	8	2	4	9.36	33.3333333333333	18.4587818116809	4.44651659520528	11.0940102846522	0.443931447784597	0.032923139115558	-0.011769690931952	-0.049865618931599
{'period': 2, 'multiplier': 2.5, 'length': 50, 'mav': 'EMA', 'printlog': False}	0	11	4	7	2	3	9.33	36.3636363636364	18.2967410301261	4.78907455699653	13.2598471978951	0.408189568331098	0.03119491282039	-0.010481075952501	-0.044452304721379
{'period': 4, 'multiplier': 3.0, 'length': 20, 'mav': 'EMA', 'printlog': False}	0	14	5	9	2	3	9.3	35.7142857142857	18.1473947440302	4.27093072193171	10.3521379494616	0.461421942023204	0.027132035092069	-0.013789859748956	-0.043044400042633
{'period': 14, 'multiplier': 3.5, 'length': 10, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	4	9.27	38.4615384615385	17.9252417305069	4.68926783613407	11.7072452628546	0.414782924855618	0.022157522824335	-0.015620566984216	-0.04830058967736
{'period': 2, 'multiplier': 5.0, 'length': 10, 'mav': 'EMA', 'printlog': False}	0	13	6	7	2	3	9.26	46.1538461538462	17.9138112010603	4.61133380478684	11.8029096507772	0.422293114605078	0.022358395643686	-0.015944638627557	-0.031021835884382
{'period': 18, 'multiplier': 2.5, 'length': 20, 'mav': 'EMA', 'printlog': False}	0	13	5	8	2	4	9.26	38.4615384615385	17.9125251221393	4.43348237589747	11.1076777010623	0.440849841950768	0.026677331749936	-0.013398512340819	-0.047907396259197
{'period': 8, 'multiplier': 5.0, 'length': 50, 'mav': 'EMA', 'printlog': False}	1	5	3	2	2	1	10.87	60	17.7662576650614	4.30336426801209	10.304731462364	0.454309318758211	0.033200217785552	-0.014580613128705	-0.054450457580199
{'period': 10, 'multiplier': 5.0, 'length': 30, 'mav': 'EMA', 'printlog': False}	0	6	3	3	2	2	9.23	50	17.7036145806044	4.40463059437199	10.3753384105538	0.442298238062365	0.031848329879191	-0.01661802721558	-0.056599426038907
{'period': 8, 'multiplier': 2.5, 'length': 25, 'mav': 'EMA', 'printlog': False}	0	12	4	8	2	4	9.22	33.3333333333333	17.6655185500944	4.51276704970663	11.3951320302677	0.430351876306001	0.032027343229596	-0.011276137078845	-0.047850285127524
{'period': 2, 'multiplier': 5.0, 'length': 50, 'mav': 'EMA', 'printlog': False}	0	7	3	4	2	2	9.21	42.8571428571429	17.6312222269557	4.90772729093254	12.6424438061603	0.392693151922054	0.030645986609162	-0.010242838851681	-0.050161882089405
{'period': 6, 'multiplier': 2.0, 'length': 15, 'mav': 'EMA', 'printlog': False}	0	17	6	11	2	5	9.21	35.2941176470588	17.6304160703931	4.69391861777314	14.742056300333	0.411914823846524	0.030068768191566	-0.009712111107337	-0.034877696910092
{'period': 2, 'multiplier': 3.5, 'length': 20, 'mav': 'EMA', 'printlog': False}	0	14	5	9	2	3	9.2	35.7142857142857	17.558258296398	4.52241600088807	11.0542635847976	0.428469855238713	0.022144589976996	-0.015684949968913	-0.038066869036751
{'period': 8, 'multiplier': 3.5, 'length': 30, 'mav': 'EMA', 'printlog': False}	0	9	2	7	1	5	9.2	22.2222222222222	17.5377532973051	5.34267893662316	14.3360898244163	0.357919119909287	0.023102732321565	-0.009511403138696	-0.042992519562772
{'period': 14, 'multiplier': 3.5, 'length': 40, 'mav': 'EMA', 'printlog': False}	0	8	4	4	3	3	9.2	50	17.5304136093176	4.90913358908151	10.1792132398063	0.391925852538637	0.025555780015365	-0.012342970617231	-0.056509542082097
{'period': 4, 'multiplier': 5.0, 'length': 50, 'mav': 'EMA', 'printlog': False}	0	6	3	3	2	2	9.19	50	17.4844970136289	4.36172727827638	11.5397652134246	0.445111735473948	0.033060702943011	-0.014570645814462	-0.051582083710156
{'period': 2, 'multiplier': 3.0, 'length': 40, 'mav': 'EMA', 'printlog': False}	0	11	4	7	2	3	9.17	36.3636363636364	17.3986833980333	4.76448097061018	13.3535195000599	0.403560571588783	0.030939371425635	-0.010522835998955	-0.042845373473718
{'period': 6, 'multiplier': 2.5, 'length': 35, 'mav': 'EMA', 'printlog': False}	0	11	4	7	2	3	9.14	36.3636363636364	17.1981456599396	4.74100957932929	13.1550879878476	0.404135487111803	0.030925041367135	-0.010564437522264	-0.040777943059645
{'period': 4, 'multiplier': 4.0, 'length': 50, 'mav': 'EMA', 'printlog': False}	0	7	3	4	2	2	9.13	42.8571428571429	17.1589990250204	4.85338798612682	12.4788950598494	0.393798924093828	0.030755615831095	-0.010460957897765	-0.049454362180258
